DriverTFT/out/DriverTFT.elf:1a000040 000000d4 T g_pfnVendorVectors
DriverTFT/out/DriverTFT.elf:1a0046d4 0000027a T __subdf3
DriverTFT/out/DriverTFT.elf:10000d64 00000001 B D6
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GINT1_IRQHandler
DriverTFT/out/DriverTFT.elf:10000d65 00000001 B REST
DriverTFT/out/DriverTFT.elf:1a002e00 00000018 T tickPowerSet
DriverTFT/out/DriverTFT.elf:1a000db4 00000028 T setColorb
DriverTFT/out/DriverTFT.elf:10000d68 00000004 B P_ALE
DriverTFT/out/DriverTFT.elf:1a00291c 00000058 T Chip_Clock_SetBaseClock
DriverTFT/out/DriverTFT.elf:1a002d5c 0000001c T cyclesCounterInit
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO4_IRQHandler
DriverTFT/out/DriverTFT.elf:1a000640 00000028 T LCD_Write_COM
DriverTFT/out/DriverTFT.elf:10000d7c 00000001 B __lock___sfp_recursive_mutex
DriverTFT/out/DriverTFT.elf:1a0021c4 0000000c T Board_SystemInit
